state,date,numDate,Time,Iter,CumInfected.2.5.,CumInfected.50.,CumInfected.97.5.,CumInfected.Random,D_pos.2.5.,D_pos.50.,D_pos.97.5.,D_pos.Random,N_dtCumInfected.2.5.,N_dtCumInfected.50.,N_dtCumInfected.97.5.,N_dtCumInfected.Random,N_I_tot.2.5.,N_I_tot.50.,N_I_tot.97.5.,N_I_tot.Random,N_pos.2.5.,N_pos.50.,N_pos.97.5.,N_pos.Random,Refft.2.5.,Refft.50.,Refft.97.5.,Refft.Random,Rt.2.5.,Rt.50.,Rt.97.5.,Rt.Random
AL,2020-05-04,125,65,312,520.9823,984.833,3644.09624999999,596.227,0.136078095156516,0.163534314940187,0.200518453821343,0.171488328504839,13.2436191985414,23.2549862997215,47.0357736858797,15.4638668538919,82.4224611145612,159.426576806708,362.015965132868,104.696437111796,4.78396593234806,5.45708554745538,6.16336830040066,5.69678688444348,0.8701178,1.100735,1.21369425,1.10455,0.91662915,1.131675,1.24596225,1.13427
AL,2020-05-05,126,66,135,535.310775,1010.6,3678.28774999999,730.478,0.137001816166431,0.16523922715541,0.201382958220014,0.174316490199738,13.4998327617661,23.5289918695705,47.5732304614246,16.1338395349146,83.2545223155969,160.814144275609,363.908765424923,84.7288038285319,4.82301707971451,5.50950045735578,6.21450241016809,4.98922639060121,0.8834065,1.10731,1.220283,1.08892,0.933043,1.138215,1.25570425,1.10545
AL,2020-05-06,127,67,281,549.871875,1037.055,3713.85249999999,1023.53,0.138097236796083,0.166786282793735,0.202800042217457,0.151415457503643,13.7555155475472,23.8065665480703,48.158630563603,25.4862910536723,84.1473399433226,162.642037777485,366.160006200051,187.36433563082,4.86110048876394,5.56350616996911,6.26394680192569,6.04735493357889,0.89647055,1.113625,1.22535075,1.13229,0.94911815,1.14563,1.2643935,1.16622
AL,2020-05-07,128,68,144,564.674225,1062.145,3761.24624999999,4252.35,0.139185111310301,0.168192613576685,0.205524419331516,0.162675281475204,14.0053623308115,24.1195263894795,48.7910562216192,50.858166681453,85.1472308305724,163.874196058276,368.733333537282,265.851686199888,4.90886790932833,5.6220599467489,6.33087523721826,5.68112359619309,0.9097194,1.12024,1.230399,0.912423,0.963782525,1.154215,1.271676,0.997012
AL,2020-05-08,129,69,446,579.728825,1085.615,3808.78649999999,745.412,0.140801229201019,0.169684093094591,0.207574260404207,0.208317654748903,14.1783004312503,24.4919373835578,49.5248802564048,17.0262798568686,86.2749467947875,165.725033830051,371.640117597031,129.572104662582,4.97709753966045,5.67418932795724,6.38714733382485,5.94062838746651,0.923115725,1.12881,1.2395855,1.11376,0.97848295,1.162465,1.28088325,1.12742
AL,2020-05-09,130,70,122,594.37645,1111.605,3856.52275,927.235,0.141671500259525,0.17109144362287,0.209023114567368,0.176701062676607,14.3467256487365,24.8252921315431,50.4213740660407,21.7014042912923,87.2793296602107,167.467472673375,371.579646699033,164.511842812376,5.03578745244163,5.73384442969213,6.42218476357714,5.53217959346833,0.93635165,1.136125,1.24681725,1.16916,0.993245125,1.17143,1.29034725,1.20061
AL,2020-05-10,131,71,263,609.11265,1139.805,3904.50875,3016.08,0.1427302406497,0.172677147609156,0.211304998689627,0.237929019606643,14.6516560154267,25.2035156739956,50.6337054384038,28.3670716075367,88.3519742779438,169.439456190211,371.781046401471,198.125504136597,5.11066990129885,5.79231662684561,6.50325655670753,5.96281804582124,0.9487412,1.143315,1.25687525,0.866868,1.008073,1.17903,1.29710375,0.903499
AL,2020-05-11,132,72,233,624.101475,1167.51,3952.7935,822.437,0.143834869579671,0.174432231294556,0.213783081813148,0.137168595514956,14.8886749123274,25.6148809396341,51.0438827007343,19.118144634559,89.4886385074192,171.461305253626,372.369082545325,111.845871612024,5.19611793150779,5.86047640462271,6.5783373460312,5.25244305487148,0.961027,1.150855,1.27048,1.20139,1.021863,1.18758,1.312706,1.23066
AL,2020-05-12,133,73,95,639.304075,1196.13,4001.43125,809.454,0.144699837962467,0.175969701326791,0.215386886279021,0.170696598231558,15.1783126681942,26.0107460762749,51.5331820031265,20.1520032387112,90.7581398621508,173.915322387387,373.339268251147,154.7930579817,5.28357129090581,5.93948627269826,6.6669741198833,6.8758776183236,0.97356155,1.158415,1.2744135,1.12954,1.03385625,1.195905,1.3234305,1.15535
AL,2020-05-13,134,74,494,655.27605,1221.945,4050.4815,1886.49,0.145630508536798,0.177574474550726,0.217881183353269,0.16281498658525,15.4919562488464,26.3881538224644,52.0794595757655,41.6415044506785,92.7376032109741,176.848211927553,374.693337085996,285.430796512879,5.35029985611393,6.02044385435181,6.7592416969786,5.80432922681889,0.987453775,1.165605,1.2825065,1.22236,1.045919,1.20472,1.34153125,1.26226
AL,2020-05-14,135,75,21,672.2693,1248.66,4100.5625,952.365,0.146463915801668,0.179642212153937,0.220480463209118,0.202983570883008,15.8192766538485,26.8986383340625,52.6814815268035,22.7521498780894,94.5513324502339,179.593366352687,376.433022616932,152.4003275422,5.42856887920811,6.10872320746617,6.85644637108329,6.61021356526421,1.001328625,1.173275,1.29483275,1.1242,1.05813425,1.21332,1.35493775,1.15589
AL,2020-05-15,136,76,290,689.623775,1278.92,4151.5755,1022.51,0.147478557305099,0.181168566962087,0.222657976396975,0.179628547566531,16.1340083027665,27.465718711409,53.4040832642455,18.7689226492576,96.333475077934,182.362586767581,378.629808991502,105.619714532493,5.51471951394859,6.20840331335652,6.95281689350902,5.81524050183707,1.01522825,1.18095,1.30565275,1.15597,1.07306025,1.22203,1.364715,1.18508
AL,2020-05-16,137,77,296,707.34495,1306.31,4180.508,1131.71,0.148795945900471,0.1830257271549,0.225423984614082,0.17989939192586,16.454535164388,28.0590065437058,54.5667968881451,27.4172808082909,97.9715684804877,185.106007625656,381.710459629812,185.639946279816,5.61229792471628,6.30923573146842,7.04475917184442,6.4351028974024,1.0293675,1.18905,1.31915875,1.23436,1.089035,1.23016,1.37613675,1.2975
AL,2020-05-17,138,78,207,724.7425,1336.205,4210.7195,1608.82,0.149941232076701,0.185178613493066,0.228307059594937,0.190482920795361,16.7763005067115,28.6253730993222,55.7973643662232,34.1184352619777,99.7998800779494,188.542957281848,385.689403928263,177.067763096844,5.72767548032554,6.40624410459732,7.14932181836908,6.23535518239675,1.043159,1.19762,1.329935,1.19513,1.10610475,1.238145,1.38908025,1.23099
AL,2020-05-18,139,79,130,740.939575,1363.825,4263.502,2230.36,0.151503089318474,0.187747861848982,0.231317500767358,0.205615329627579,17.1132391496548,29.1044494547932,57.0990284886252,28.5687772335737,101.664326351137,191.280667566082,390.160018436996,157.552488841437,5.83161812169029,6.52388192572787,7.26698768249617,6.60690959039889,1.05642775,1.204625,1.3373085,1.13702,1.114245,1.247995,1.3964485,1.17558
AL,2020-05-19,140,80,341,757.08615,1394.89,4318.618,1128.55,0.154104265900634,0.190104289354777,0.233700390664435,0.151848237421186,17.4659491738533,29.6487895113075,58.4751391187565,24.8438514965273,103.502320430496,194.58362268607,396.105133703909,145.699580986644,5.92641160796503,6.6408569123947,7.3715421710582,6.33361784228007,1.07000725,1.21167,1.34588975,1.39752,1.13061675,1.25719,1.40872075,1.44577
AL,2020-05-20,141,81,56,774.08785,1427.73,4375.83725,2270.81,0.156229236710424,0.192693116821005,0.237719003056177,0.184898795374843,17.8669023298122,30.3730126438223,59.9294438207002,53.3094305028262,105.38555041264,198.173942039715,402.509593254181,326.9201549605,6.03058420190142,6.7600651413316,7.51203197513453,6.9456485937202,1.08094725,1.218765,1.3549155,1.28179,1.141957,1.266265,1.42233225,1.35181
AL,2020-05-21,142,82,9,793.089875,1459.68,4434.2715,2006.89,0.15831223480248,0.195803034150251,0.240865529242727,0.194388749353736,18.3096278235474,31.0841830361286,61.476514755205,46.341510671125,107.363886942875,201.841252165684,409.855634653801,273.381485707759,6.14034958909362,6.87601018521634,7.63805465223115,6.7914631000054,1.09581525,1.2251,1.36356575,1.26762,1.1537635,1.274505,1.4287575,1.36215
AL,2020-05-22,143,83,438,811.740675,1491.975,4493.99325,1699.41,0.161465853317792,0.198650265082798,0.244561239276103,0.191292802535495,18.7735461745784,31.7525241246251,63.1206858399183,42.4010107715699,109.344849317332,205.800923277421,417.921667242823,231.418965427574,6.27357778668355,7.01218697642451,7.80029919327947,6.93455376454284,1.10724675,1.23413,1.376515,1.28834,1.16778775,1.28323,1.43950025,1.33502
AL,2020-05-23,144,84,405,830.107825,1524.33,4531.8265,1126.79,0.164127720043196,0.201591414560128,0.248425462225064,0.254783370401076,19.2619577886619,32.6091102008185,64.8559915646666,30.6408997416985,111.873221181742,209.96250396426,426.507616987733,267.11820989826,6.40854057107778,7.15932602991729,7.96446646414524,6.83751479905408,1.116423,1.24055,1.38351825,1.38282,1.18019075,1.29115,1.44963975,1.4353
AL,2020-05-24,145,85,247,848.94905,1558.95,4559.166,1524.33,0.166784003662925,0.204612919969367,0.252447286814591,0.205566381851796,19.7760532184692,33.4877227761139,66.4847135076486,32.6650942193697,114.090682892854,214.124084651099,435.636326183899,181.353752713797,6.54091932080882,7.31162499477381,8.10364640534673,7.9207086822137,1.1276815,1.24732,1.390343,1.21782,1.18786425,1.299715,1.465711,1.28038
AL,2020-05-25,146,86,364,868.2912,1594.69,4587.00375,2173.27,0.169603992099013,0.208023968094208,0.256898067276678,0.197218746590227,20.2956175424749,34.3498154770828,68.0786315425586,47.6794165425127,116.422381574426,218.518167272905,445.331605884746,282.773340186022,6.66701185046047,7.48254450933424,8.31550767511322,7.74592433285711,1.1393655,1.25457,1.39617675,1.35192,1.19785025,1.30851,1.476421,1.45319
AL,2020-05-26,147,87,152,888.162025,1631.36,4615.394,1524.47,0.172058753646864,0.211365673536691,0.261968495987812,0.175753719266151,20.8085152813936,35.3343795920407,69.7896520323014,22.7980384178855,118.873212004034,223.12639641376,455.620479341489,117.346377915579,6.80160344755501,7.65486107499513,8.5110856514694,6.74787918465243,1.14991425,1.26097,1.404033,1.21357,1.2058055,1.31799,1.49136725,1.25611
AL,2020-05-27,148,88,130,910.859275,1668.7,4644.37675,2515.44,0.173818349705345,0.215301890505865,0.266819883402319,0.223332384970178,21.3399249671387,36.3348517341279,71.6256525095423,35.5564801246537,121.434332989679,227.894725571236,466.529867830808,184.884111042108,6.98196325449682,7.84507417117649,8.73205324702209,7.99464021855182,1.158387,1.26642,1.411489,1.25826,1.21499425,1.32611,1.5091255,1.30847
AL,2020-05-28,149,89,82,934.72525,1705.61,4674.00625,2203.3,0.176556365913177,0.219661301786492,0.271247158734578,0.21685496264163,21.8881553520824,37.4055843293696,73.4542751293292,46.9484630908277,124.218615043079,233.352402570982,477.505488779232,314.66689508962,7.14731750892532,8.03219743901158,8.95166713065079,7.97383741384427,1.167792,1.273365,1.418733,1.2558,1.22126325,1.335865,1.5124815,1.30929
AL,2020-05-29,150,90,433,958.885475,1743.51,4710.906,939.037,0.179467208559334,0.223939133440815,0.275850187174255,0.222706261338293,22.4608035389242,38.4384843729127,75.3548662756963,22.4490815663696,127.259536403379,239.782916614405,486.61997252806,183.019812631993,7.29565017432547,8.22726452295804,9.17756162575958,8.63606003036802,1.1776505,1.27979,1.42691225,1.24955,1.22919225,1.34587,1.52003625,1.29333
AL,2020-05-30,151,91,244,981.4556,1782.46,4758.20875,1846.87,0.182264803388002,0.228245517964344,0.281875250474946,0.235296037167678,23.0589963462525,39.4649600208844,77.3290779360763,39.9267007057657,130.053337779423,245.754545259867,496.545051838753,186.284221378553,7.47928081440941,8.42966357581858,9.44707470756253,8.70613692936326,1.18542425,1.28543,1.43380675,1.27882,1.23492675,1.352375,1.5391405,1.31963
AL,2020-05-31,152,92,247,1003.52275,1822.5,4807.761,1774.09,0.184659634502879,0.232958780874065,0.288639986049884,0.232540685289256,23.6835138792438,40.5688343393121,79.3433247980649,39.0580816346926,133.185240817958,252.197296247235,507.309483529583,211.658340446057,7.6678964795332,8.6381199159322,9.72638295312129,9.23738345585573,1.19210025,1.291735,1.440248,1.2647,1.24237175,1.362785,1.5509045,1.34156
AL,2020-06-01,153,93,217,1026.184,1863.675,4860.20225,4821.98,0.187228383183584,0.237312073682719,0.295445817361572,0.222226981033757,24.3353197972338,41.8142493093775,81.712794846615,83.436174649743,136.975022357916,258.335143381292,518.938149386572,388.019216080976,7.8862672936061,8.86215796466991,10.0154644379113,10.0285426717532,1.1975195,1.29662,1.44712525,1.27309,1.247267,1.369215,1.56171375,1.36405
AL,2020-06-02,154,94,214,1049.46375,1903.2,4941.87475,1591.35,0.191192857295819,0.24255254492743,0.302071561648194,0.223420083068455,25.0562032637969,43.0949474678194,84.2058784239224,35.5048810110163,140.967972858458,265.453985521656,531.467199381626,170.603393508505,8.08376952939773,9.10558137210813,10.2796865710757,9.68146215164225,1.2028095,1.30212,1.45301175,1.23406,1.2541435,1.3748,1.566561,1.28987
AL,2020-06-03,155,95,325,1073.39675,1946.805,5025.88175,5055.08,0.196027908390159,0.247609462012957,0.309044274282941,0.279493839208596,25.7037211526793,44.4332612373386,86.8200618577516,82.3079284179569,144.818969710505,273.473262787351,544.926766989212,805.908812333208,8.27873106970265,9.35707096509718,10.5490762636939,10.7276596742729,1.20707875,1.308025,1.45943675,1.4477,1.2621095,1.38089,1.57575775,1.57129
AL,2020-06-04,156,96,275,1101.1635,1992.865,5112.124,2960.51,0.200409840746372,0.253198686160118,0.31640724345502,0.250500440020109,26.3923755681256,45.7190581224245,89.3974120903045,45.6313600241476,148.826319015089,281.856589135429,559.359426576806,252.741840252815,8.52409301301093,9.61567838048126,10.8621931458837,9.21994581073323,1.213582,1.312555,1.46424325,1.22236,1.26673475,1.387,1.59259675,1.30108
AL,2020-06-05,157,97,168,1129.84875,2039.88,5200.652,4759.26,0.203578852317422,0.259464001460275,0.324140788079585,0.238124810709773,27.136743769611,47.11070457264,92.0307616375886,67.2593426517662,153.241811190073,290.184849235752,574.802602797977,373.37159417807,8.78281463987184,9.90337913009605,11.2204602722516,8.94292179471099,1.218057,1.31601,1.46802625,1.41257,1.271349,1.392495,1.611217,1.5526
AL,2020-06-06,158,98,446,1159.35025,2086.38,5291.52,1391.65,0.207669249681585,0.266351361411001,0.332284729211727,0.306863803833631,27.8991716608694,48.6244145387131,94.8629411290824,30.3304892636113,158.293828399296,298.6273208129,591.304223683177,208.737789824369,9.01040548133509,10.1838498853296,11.5752169253251,9.62564129234365,1.221357,1.31999,1.4710295,1.26835,1.2745055,1.398105,1.6204315,1.29685
AL,2020-06-07,159,99,70,1189.51625,2135.15,5384.748,2027.45,0.211897980598325,0.273158161480752,0.34083626255179,0.328202994584133,28.6911007844901,50.2301055334441,97.7215371233188,49.9134746088512,163.520400515175,307.776475902908,608.910177772203,268.821184597359,9.27360124082612,10.4984617141715,11.8932856908316,11.0387839740903,1.2232385,1.32431,1.47681275,1.33448,1.27977675,1.4037,1.6293415,1.47702
AL,2020-06-08,160,100,60,1220.54175,2182.565,5480.3955,1805.11,0.21729523768734,0.280071015064698,0.348944053712026,0.310906074317,29.53871310179,51.7091441583379,100.627622657518,48.4395347106014,168.889599311468,316.783886392212,627.445680715698,382.359629506127,9.52438517004763,10.8079952112759,12.2232610027972,10.4922208727592,1.22657025,1.326125,1.481178,1.34315,1.282461,1.4081,1.64202075,1.3927
AL,2020-06-09,161,101,351,1251.5215,2231.48,5578.4925,1978.27,0.222416041817716,0.287484563605085,0.358281300827931,0.291051632765233,30.4365937650731,53.3359438813751,103.623792494063,51.7392266455375,174.494598918866,326.781469595783,643.843899424557,251.99742616279,9.81803001518401,11.1237185625262,12.5757451534054,13.1905078025814,1.22866175,1.32869,1.48818425,1.21611,1.28597775,1.41847,1.65407325,1.27276
AL,2020-06-10,162,102,434,1282.93625,2283.485,5679.089,2527.95,0.228096125273674,0.295198937017469,0.368183588830525,0.311362920224303,31.3849824144918,55.0289250762515,106.739022696472,53.1321987646805,180.289347638321,337.475538858925,661.108952650165,311.236471803532,10.1028923036761,11.4618559161035,12.9385547353404,12.4270244749076,1.22906825,1.331615,1.49543125,1.33132,1.28802625,1.42286,1.65968775,1.43339
AL,2020-06-11,163,103,325,1315.283,2339.84,5782.2245,5782.88,0.233525963225944,0.302901073485908,0.379186589941028,0.353672153916281,32.3708874945571,56.7955318838673,110.184405646534,100.04884580125,185.408683335424,347.021374881837,679.274848899236,991.804306792422,10.394924421575,11.8196335647135,13.2917746322034,13.2295436537679,1.2292085,1.3345,1.49984825,1.42484,1.289324,1.428975,1.66588625,1.57009
AL,2020-06-12,164,104,382,1348.58225,2399.915,5888.341,5057.13,0.238787390237162,0.311138576251967,0.391508682621602,0.300667831215832,33.3617944254602,58.4913683656644,114.596573451746,122.650277319742,190.741798443257,356.80481156636,698.930898997284,974.537978885153,10.7185176574002,12.1891280871515,13.6648785432326,11.1115530007536,1.230061,1.335925,1.506255,1.4695,1.29179725,1.432525,1.682422,1.63228
AL,2020-06-13,165,105,484,1382.86975,2457.475,5997.1675,1888.98,0.244524936342398,0.319737068864422,0.402788238665276,0.260312429573838,34.497219664361,60.3627030185482,118.183471559813,47.2266496165248,196.263479758565,368.393197482861,719.608427991193,317.102046934799,11.0587643541902,12.5651795720537,14.0669947187389,11.5328505858947,1.22797,1.33752,1.51289975,1.4393,1.29179725,1.43535,1.68391725,1.51076
AL,2020-06-14,166,106,154,1418.12375,2514.41,6108.68075,4604.25,0.250853271903875,0.328825039234702,0.413530235958872,0.253451583001661,35.7048173789078,62.5319052819749,121.90374725816,79.4771153852037,201.991802267302,378.488676237996,741.49782233385,417.80597713527,11.4247861339109,12.9496235610119,14.4913994678969,11.9704844912032,1.2283315,1.33972,1.5147825,1.30246,1.294373,1.440635,1.69215925,1.40187
AL,2020-06-15,167,107,459,1453.59625,2579.22,6215.8175,1459.03,0.257194303294695,0.338333144680448,0.424801430090849,0.312678391698457,36.9133787527903,64.6156528868481,125.678869959016,34.1320998493836,208.639996247337,389.451958267942,764.638444194947,259.80051741878,11.7428396032375,13.3417564297492,14.8924031012495,12.3897833754998,1.228532,1.34085,1.5094055,1.37274,1.294373,1.444715,1.69949475,1.42945
AL,2020-06-16,168,108,327,1489.7415,2645.865,6304.5515,3584.44,0.263500153471672,0.348145134234176,0.438007183086096,0.284680263950881,38.021536001599,66.6909366054922,129.516482653622,81.2547354423706,215.932348055397,401.238174778231,788.683682137223,514.404412641987,12.0832030608676,13.7506233193322,15.3315538777346,12.6505322560744,1.22696225,1.340795,1.5046965,1.38856,1.2947725,1.44862,1.710174,1.55455
